hh,mm,x (min in day),y0,y1,y2
0,9,9,12430.615,621461.363,0.972
0,12,12,1071.867,32215.646,0.138
0,15,15,729.303,16265.483,0.112
0,18,18,1412.703,35157.407,0.22
0,21,21,2409.956,30908.356,0.283
0,24,24,912.494,34321.483,0.14
0,27,27,3124.044,27550.549,0.357
0,30,30,1957.765,18493.318,0.229
0,33,33,649.901,14380.906,0.105
0,36,36,1999.033,61659.648,0.286
0,39,39,1050.966,18545.573,0.152
0,42,42,1929.422,27983.333,0.244
0,45,45,770.978,14476.311,0.144
0,48,48,995.156,22927.6,0.161
0,51,51,3749.911,67881.422,0.422
0,54,54,19269.171,621836.773,0.652
0,57,57,895.866,40467.397,0.123
1,0,60,1071.289,82092.844,0.15
1,3,63,3334.044,87305.644,0.267
1,6,66,16950.346,733865.341,1.391
1,9,69,4069.878,44484.376,0.414
1,12,72,2944.663,52875.845,0.32
1,15,75,814.793,16754.503,0.145
1,18,78,1952.622,132137.156,0.239
1,21,81,2194.756,40780.489,0.261
1,24,84,10425.989,621589.525,0.74
1,27,87,22361.162,709293.631,1.318
1,30,90,1930.533,17018.933,0.233
1,33,93,2288.268,83266.905,0.374
1,36,96,1806.242,19626.637,0.22
1,39,99,1943.24,18354.592,0.24
1,42,102,77664,2925636.311,0.433
1,45,105,1424.581,23969.966,0.179
1,48,108,2110.444,21689.822,0.239
1,51,111,2345.333,17815.867,0.256
1,54,114,2569.556,37627.333,0.289
1,57,117,1729.724,17360.221,0.232
2,0,120,1084.685,25752.088,0.127
2,3,123,2729.922,51783.821,0.318
2,6,126,7708.622,154047.733,0.522
2,9,129,1678.292,18516.045,0.197
2,12,132,778.961,16905.856,0.116
2,15,135,16576.707,608338.608,0.779
2,18,138,5640.804,90385.385,0.575
2,21,141,1369.149,23737.989,0.177
2,24,144,1805.676,17087.777,0.201
2,27,147,3542.409,49722.343,0.376
2,30,150,3092.133,20157.333,0.328
2,33,153,3611.64,77983.326,0.376
2,36,156,27050.519,519505.768,0.928
2,39,159,2917.758,40844.703,0.577
2,42,162,4679.866,44776.134,0.475
2,45,165,4972.222,130727.822,0.728
2,48,168,3096.622,48697.2,0.3
2,51,171,15136.756,608454.533,0.861
2,54,174,3223.733,38289.822,0.35
2,57,177,9641.467,181027.244,0.311
3,0,180,27547.956,1201750.33,1.286
3,3,183,4236.022,48215.106,0.486
3,6,186,4720.267,92307.289,0.5
3,9,189,1482.726,27117.006,0.19
3,12,192,2767.558,40521.635,0.21
3,15,195,4506.637,134505.654,0.547
3,18,198,2441.378,33829.911,0.256
3,21,201,4973.05,46120.134,0.559
3,24,204,21257.978,635627.648,1.027
3,27,207,4657.43,73810.458,0.575
3,30,210,2145.244,44185.689,0.25
3,33,213,14993.105,527511.337,1.227
3,36,216,35737.743,1301243.441,1.777
3,39,219,3522.711,46179.289,0.306
3,42,222,1948.022,24353.149,0.26
3,45,225,9261.676,199044.559,0.704
3,48,228,3805.511,72783.2,0.289
3,51,231,1305.843,27355.865,0.191
3,54,234,4737.68,30161.282,0.541
3,57,237,2493.822,55601.333,0.361
4,0,240,14028.615,646137.846,0.907
4,3,243,1270.966,46879.73,0.157
4,6,246,1902.972,23303.285,0.24
4,9,249,6708.879,113801.67,0.67
4,12,252,7096.699,128162.973,0.902
4,15,255,5512.18,45204.539,0.382
4,18,258,3196.872,31724.648,0.358
4,21,261,2144,39561.303,0.298
4,24,264,10698.418,334203.033,0.632
4,27,267,1082.089,36239.333,0.161
4,30,270,11360.719,356814.966,0.978
4,33,273,17040.306,661972.284,1.131
4,36,276,1356.533,25010.489,0.178
4,39,279,4069.989,85335.508,0.369
4,42,282,1850.726,22388.335,0.235
4,45,285,13813.127,610179.801,0.834
4,48,288,27252.508,788635.006,1.724
4,51,291,11859.6,121934.133,1.117
4,54,294,7513.511,120172.089,1.117
4,57,297,1250.298,42095.072,0.133
5,0,300,2315.191,47771.685,0.331
5,3,303,5312.492,113189.676,0.587
5,6,306,7563.224,111231.265,0.663
5,9,309,24557.03,724748.695,1.826
5,12,312,12540.022,297513.385,0.983
5,15,315,2022.267,24982.622,0.261
5,18,318,37577.654,1519614.391,2.179
5,21,321,38928.8,1581594.622,2.078
5,24,324,23695.116,1193556.066,1.265
5,27,327,23289.028,696561.341,1.056
5,30,330,3510.099,89676.331,0.42
5,33,333,10221.921,622823.006,0.734
5,36,336,7514.154,118513.538,0.94
5,39,339,858.033,15251.669,0.127
5,42,342,6766.286,381802.242,0.874
5,45,345,3405.74,36142.78,0.316
5,48,348,36169.6,1348165.867,2.006
5,51,351,1964.155,33972.022,0.199
5,54,354,48305.511,1294937.156,2.072
5,57,357,3974.089,56967.511,0.45
6,0,360,24621.079,1228924.944,1.73
6,3,363,7281.812,203121.547,0.773
6,6,366,36927.005,1031437.881,3.497
6,9,369,31730.318,746112.727,2.045
6,12,372,18095.511,708387.333,1.2
6,15,375,14338,430402.444,1.317
6,18,378,17687.777,612769.654,0.687
6,21,381,19891.101,1193590.966,1.219
6,24,384,8875.355,210472.043,0.742
6,27,387,16595.227,899799.773,1.33
6,30,390,17356.156,1083159.285,1.626
6,33,393,23127.778,1092452.444,1.983
6,36,396,2110.637,72302.901,0.286
6,39,399,2319.017,51550.972,0.251
6,42,402,5331.775,198555.101,0.601
6,45,405,4280.703,106613.67,0.478
6,48,408,2253.436,34315.315,0.249
6,51,411,7318.436,185499.844,0.715
6,54,414,12783.461,275731.011,0.876
6,57,417,15970.23,564790.251,1.148
7,0,420,44927.739,2151672.217,2.935
7,3,423,47198.023,2210838.299,2.954
7,6,426,12140.791,313370.154,1.192
7,9,429,27218.044,740156.978,1.856
7,12,432,32358.749,1284352.358,1.894
7,15,435,27315.934,1225133.215,1.657
7,18,438,2734.168,82294.525,0.352
7,21,441,3004.112,67732.38,0.43
7,24,444,38525.274,1604591.017,2.531
7,27,447,26879.253,1036557.187,1.313
7,30,450,32998.462,1154343.209,2.775
7,33,453,8799.232,248901.469,1.147
7,36,456,5999.511,165412,0.6
7,39,459,12368.568,292032.481,1.355
7,42,462,41489.901,1230981.215,2.238
7,45,465,34761.43,1994588.29,2.279
7,48,468,15851.665,1020397.765,1.363
7,51,471,20815.24,1082321.162,1.073
7,54,474,35394.885,1755228.678,1.164
7,57,477,10922.157,603136.764,0.944
8,0,480,30194.261,1449006.304,1.734
8,3,483,31817.554,937982.72,2.143
8,6,486,45665.251,1956484.737,2.905
8,9,489,11104.222,377710.533,1.239
8,12,492,65296.967,2304221.011,3.703
8,15,495,7373.378,139087.333,0.639
8,18,498,14768.899,687479.91,0.933
8,21,501,29995.077,1601764.176,1.775
8,24,504,33912.267,1339743.733,2.339
8,27,507,16921.422,718781.778,1.356
8,30,510,12657.768,529531.757,1.166
8,33,513,24469.909,1598070.682,1.869
8,36,516,19360.133,704723.492,1.276
8,39,519,20256.223,880434.19,2.48
8,42,522,19277.968,945128,1.862
8,45,525,37087.264,1344939.954,2.782
8,48,528,50294.838,1655147.799,2.587
8,51,531,18434.077,928736.972,1.282
8,54,534,12235.011,267384.854,1.045
8,57,537,41240.835,1583609.758,2.692
9,0,540,53083.253,1777011.516,2.368
9,3,543,15516.622,296650.311,1.428
9,6,546,5832.136,139349.469,0.588
9,9,549,57917.143,1957949.802,2.522
9,12,552,40063.419,1346829.81,2.078
9,15,555,27207.503,1239589.288,2.023
9,18,558,11402.857,317940.132,0.78
9,21,561,26293.215,865999.028,2.177
9,24,564,23099.778,816373.511,1.606
9,27,567,42325.393,931215.011,3.039
9,30,570,77968.489,3169624.311,3.594
9,33,573,26534.711,539046.978,2.472
9,36,576,21843.297,1049354.989,1.005
9,39,579,3008.311,40264.844,0.394
9,42,582,13693.483,650078.697,1.129
9,45,585,14420.243,329647.558,1.508
9,48,588,55176.447,2275069.542,3.788
9,51,591,15760.264,970344.44,1.176
9,54,594,23017.88,699538.842,1.426
9,57,597,38837.855,1396460.156,2.223
10,0,600,17957.639,334756.284,1.661
10,3,603,17416.647,703542.474,0.861
10,6,606,36134.339,1348605.158,1.956
10,18,618,6412.478,146311.174,0.745
10,21,621,19630.857,879978.377,2.194
10,24,624,29869.746,1608789.702,2.033
10,27,627,13502.212,259697.207,1.642
10,30,630,14944.22,632017.495,0.978
10,33,633,4694.302,70356.38,0.631
10,36,636,14025.763,561232.904,0.492
10,39,639,9703.565,320033.696,1.033
10,42,642,18610.844,672541.956,1.156
10,48,648,11328.267,447950.889,1
10,57,657,6421.778,255981.067,0.972
11,9,669,22321.934,728937.143,1.154
11,12,672,26013.258,994431.236,1.955
11,15,675,7431.301,584809.705,0.426
11,27,687,6729.8,156261.178,0.644
11,45,705,9163.733,188763.378,0.656
11,48,708,48540.597,2405920.265,3.287
11,51,711,30576.452,675540.429,1.305
11,54,714,24617.244,1492180.844,2.406
11,57,717,71825.802,2613938.154,2.764
12,0,720,6645.124,304390.607,0.826
12,3,723,33169.087,1321197.957,1.81
12,6,726,6169.067,169547.2,0.711
12,9,729,19784.939,874894.57,1.469
12,12,732,34771.333,877105.333,1.806
12,15,735,20150.749,436693.721,2.017
12,18,738,1804.719,55803.101,0.247
12,21,741,26128.22,2236349.187,1.396
12,24,744,24065.733,1079373.644,1.267
12,27,747,28155.888,1224890.056,1.413
12,30,750,6944.663,132939.58,0.972
12,33,753,37890.889,2113191.556,1.656
12,36,756,39690.154,2577338.286,2.198
12,39,759,35926.263,1983242.286,1.846
12,42,762,16433.18,1215715.191,0.732
12,45,765,40556.719,1920031.73,2.657
12,48,768,6511.319,527597.957,0.346
12,51,771,30513.757,1414886.52,1.665
12,54,774,12087.602,719559.779,1.039
12,57,777,32460.889,1253318.667,1.622
13,0,780,34220.415,1357881.224,2.415
13,3,783,11837.074,695198.629,0.903
13,6,786,29386.304,1016525.13,1.701
13,9,789,28921.672,670704.768,1.26
13,12,792,30879.912,1179146.564,1.243
13,15,795,22380.022,1193219.227,1.271
13,18,798,15588.701,776446.734,0.898
13,21,801,16343.824,507762.198,0.753
13,24,804,39366.838,1372595.173,2.19
13,27,807,15168.265,665649.193,1.155
13,30,810,29196.356,1149925.422,1.333
13,33,813,8300.246,111904.939,0.905
13,36,816,48873.978,1365883.429,2.06
13,39,819,33032.894,1418476.514,1.693
13,42,822,18113.946,645194.984,1.086
13,45,825,21866.757,957434.847,1.559
13,48,828,17065.989,572958.919,0.941
13,51,831,26270.983,1045667.514,2.919
13,54,834,33644.176,1308981.714,2.236
13,57,837,54150.292,2197616.854,4.303
14,0,840,22132.308,680211.165,1.225
14,3,843,5318.112,132016.674,0.438
14,6,846,23554.298,1328807.116,1.613
14,9,849,6638.541,59441.238,0.735
14,12,852,19486.282,690815.774,1.667
14,15,855,41136.619,1300930.564,1.801
14,18,858,15116.225,618868.539,0.888
14,21,861,23627.261,833349.304,1.69
14,24,864,16579.022,493144.133,1.489
14,27,867,39476.449,1666020.045,2.466
14,30,870,27953.922,990533.81,2.503
14,33,873,6489.017,73685.215,0.652
14,36,876,19080.452,698501.288,1.215
14,39,879,11515.341,320457.275,0.962
14,42,882,10650.519,334223.381,0.928
14,45,885,19034.652,898348.597,1.138
14,48,888,69630.838,3224977.43,3.709
14,51,891,20028.827,833586.235,1.156
14,54,894,43886.762,1927059.801,2.287
14,57,897,124527.419,9031416.581,2.229
15,0,900,6272.835,74412.088,0.747
15,3,903,20450.356,765532.356,1.389
15,6,906,3860.827,59923.709,0.419
15,9,909,40591.685,1463322.562,2.028
15,12,912,21453.878,874153.414,1.265
15,15,915,18611.307,774957.274,1.229
15,18,918,3932.559,74390.57,0.408
15,21,921,49509.639,2235443.104,2.454
15,24,924,22823.067,672717.956,1.222
15,27,927,7634.86,148548.022,0.575
15,30,930,14448.176,645619.912,1.11
15,33,933,4479.596,105511.461,0.331
15,36,936,25525.453,1190615.106,1.207
15,39,939,19572.503,614401.749,1.126
15,42,942,33421.989,1254663.65,1.727
15,45,945,70467.435,3092080.768,3.045
15,48,948,4037.184,74273.922,0.352
15,51,951,13909.05,406062.57,1.201
15,54,954,27578.652,1196536.486,1.376
15,57,957,9496.854,197439.955,1.624
16,0,960,4194.311,133667.689,0.989
16,3,963,20825.099,767658.989,1.901
16,6,966,21504.309,1247654.63,1.365
16,9,969,4594.077,78668.464,0.436
16,12,972,14365.079,623976.36,1.208
16,15,975,3323.467,20213.911,0.356
16,18,978,6302.793,85137.788,0.598
16,21,981,10893.127,623772.508,0.779
16,24,984,2258.222,70270.756,0.206
16,27,987,6261.14,117696.894,0.659
16,30,990,9448.933,651453.556,0.861
16,33,993,24375.911,1012362.444,1.428
16,36,996,14543.956,741653.215,1.243
16,39,999,1264.536,20278.123,0.156
16,42,1002,22976.309,628956.42,0.967
16,45,1005,2318.756,41762.178,0.272
16,48,1008,1590,25935.6,0.211
16,51,1011,4401.644,61452.444,0.489
16,54,1014,24834.564,739428.552,1.492
16,57,1017,36211.371,1422400.045,1.624
17,0,1020,20575.912,672180.571,1
17,3,1023,10283.236,290025.169,0.792
17,6,1026,12027.739,411423.087,0.935
17,9,1029,10518.48,714265.385,1.117
17,12,1032,25200.497,770880.542,1.395
17,15,1035,4410.431,79423.646,0.348
17,18,1038,7673.055,147370.769,0.841
17,21,1041,23359.314,690058.057,0.989
17,24,1044,1175.038,22248.262,0.18
17,27,1047,2321.303,37013.034,0.264
17,30,1050,40113.635,1725066.917,1.691
12,9,729,25675.416,528649.798,2.348
12,12,732,22756.043,487905.696,2.413
12,18,738,13244.755,331161.532,1.583
12,21,741,1948.906,60268.641,0.271
12,24,744,12794.462,256360.176,1.297
12,27,747,5784.678,175855.232,0.763
12,30,750,10748.756,226694.622,1.539
12,33,753,5297.087,183007.609,0.804
12,36,756,1856.136,58228.384,0.271
12,39,759,1899.138,83695.16,0.133
12,42,762,20959.467,1130141.156,1.911
12,45,765,9632.221,407508.729,0.829
12,48,768,6839.738,221311.65,0.656
12,51,771,2306.606,54252.434,0.337
12,54,774,30337.802,743692.747,2.692
12,57,777,15199.524,715085.146,1.854
13,0,780,19209.057,506483.908,1.511
13,3,783,8389.422,316317.244,0.917
13,6,786,3396.889,107998.711,0.389
13,9,789,1144.089,25224.268,0.162
13,12,792,7579.386,253217.481,0.767
13,15,795,16139.455,515147.091,1.864
13,18,798,36664.265,1196693.569,3.111
13,21,801,2463.589,60703.406,0.291
13,24,804,7709.111,137025.2,1.044
13,27,807,6590.078,265034.145,0.866
13,30,810,1301.727,34311.563,0.202
13,33,813,3723.273,89283.682,0.523
13,36,816,25776.575,928735.823,1.022
13,42,822,6443.06,154602.426,0.839
13,45,825,2462.391,68659.307,0.33
13,48,828,11031.011,350064.045,1.893
13,51,831,15317.469,639576.452,0.757
13,54,834,7309.303,132044.944,1.084
13,57,837,7818.198,332099.912,1.016
14,0,840,1959.374,59733.095,0.268
14,3,843,5922.33,179711.385,0.791
14,6,846,12281.654,458915.709,1.67
14,9,849,6611.556,294450.933,0.833
14,12,852,7443.757,276634.343,0.901
14,15,855,12046.637,348998.374,1.368
14,18,858,20004.091,668829.227,2.375
14,30,870,3813.055,108738.242,0.495
14,33,873,13856.18,864518.742,0.635
14,36,876,6534.365,243487.116,0.713
14,39,879,4057.591,62988.641,0.564
14,42,882,8664.27,247810.157,0.792
14,45,885,14154.547,290030.034,1.201
15,6,906,2164.489,97319.556,0.261
15,9,909,2269.818,85883.38,0.316
15,27,927,7706.317,204812.678,1.005
15,30,930,766.508,18315.209,0.107
15,33,933,6924.827,229389.989,0.637
15,36,936,4490.235,44687.106,0.553
15,39,939,1097.061,21313.812,0.149
15,48,948,10302.453,194364.729,1.111
15,57,957,12280.398,235985.149,1.403
16,0,960,2503.478,53510.087,0.293
16,3,963,16144.091,483017.364,1.83
16,6,966,4958.337,259526.157,0.68
16,9,969,1532.703,39331.604,0.209
16,12,972,17584.8,562544.4,2.178
16,15,975,850.458,20522.816,0.117
16,18,978,2478,41100.622,0.394
16,21,981,4759.822,129487.378,0.561
16,24,984,9746.356,304093.511,1.017
16,27,987,4794.235,59785.743,0.737
16,30,990,13033.913,51970.478,1.152
16,33,993,8587.865,269357.258,0.865
16,36,996,11817.689,193440.933,1.278
16,39,999,16063.64,554088,2.213
16,42,1002,10811.934,267733.115,1.12
16,45,1005,2003.111,98073.956,0.328
16,48,1008,12813.348,447028.854,1.213
16,51,1011,4839.654,287870.097,0.589
16,54,1014,5840.715,116463.24,0.71
16,57,1017,855,29174,0.136
17,0,1020,4063.36,127647.223,0.474
17,3,1023,9269.841,175407.111,1.026
17,6,1026,2602.935,77244.355,0.308
17,9,1029,5508.426,162940.979,0.66
17,12,1032,28477.082,1514316.094,1.471
17,15,1035,2207.916,47927.874,0.225
17,18,1038,10481.318,689628.706,0.159
17,21,1041,78354.637,5443964.308,0.423
17,24,1044,8014.807,171827.845,0.74
17,27,1047,7387.536,239316.508,0.762
17,30,1050,1773.765,49700.916,0.179
17,33,1053,5287.615,218764.877,0.524
17,36,1056,12918.253,286745.885,1.339
17,39,1059,10710.978,276628.711,1.011
17,42,1062,1120.046,33900.598,0.195
17,45,1065,5250.297,147667.118,0.441
17,48,1068,40737.647,2701294.306,0.229
17,51,1071,46562.155,3086092.56,0.228
17,54,1074,47779.103,3217125.964,0.127
17,57,1077,4560.936,92569.574,0.596
18,0,1080,4043.671,132195.576,0.394
18,3,1083,826.641,23387.65,0.117
18,6,1086,589.935,14407.381,0.103
18,9,1089,850.667,21462.031,0.128
18,12,1092,26023.952,757483.83,1.194
18,15,1095,9311.923,241896.306,0.703
18,18,1098,1099.316,55085.737,0.151
18,21,1101,3896.377,138012.314,0.916
18,24,1104,4370.108,156770.587,0.581
18,27,1107,17377.608,514423.759,1.789
18,30,1110,20275.627,547180.522,2.72
18,33,1113,3606.598,80972,0.68
18,36,1116,10585,417300.762,1.75
18,39,1119,2522.4,75034.021,0.437
18,42,1122,35450.19,707632.333,3.381
18,45,1125,1968.554,47502.257,0.287
18,48,1128,7672.352,220944.855,1.013
18,51,1131,3509.251,105468.636,0.441
18,54,1134,1666.795,51104.434,0.217
18,57,1137,3551.544,59982.549,0.415
19,0,1140,3366.269,122763.509,0.462
19,3,1143,6514.232,179285.221,0.542
19,6,1146,18209.951,1201883.561,0.396
19,9,1149,8203.862,207749.044,0.586
19,12,1152,1160.357,33827.822,0.159
19,15,1155,507.446,10858.913,0.082
19,18,1158,4838.58,139884.213,0.751
19,21,1161,3364.364,39353.241,0.513
19,24,1164,17496.899,446548.213,1.911
19,27,1167,6358.021,241846.557,0.67
19,30,1170,734.143,13331.571,0.107
19,33,1173,1099.398,17521.419,0.237
19,36,1176,959.955,29686.876,0.157
19,39,1179,9194.821,305541.474,0.784
19,42,1182,10433.59,366672.819,1.018
19,45,1185,2534.222,115964.36,0.397
19,48,1188,4880.047,140761.953,0.576
19,51,1191,16224.829,690145.161,0.938
19,54,1194,27762.776,1431331.718,0.9
19,57,1197,4197.923,98784.088,0.597
20,0,1200,1577.005,34512.699,0.23
20,3,1203,9922.994,273650.324,0.631
20,6,1206,5043.191,113795.191,0.457
20,9,1209,6365.892,245637.118,0.667
20,12,1212,13070.182,542459.591,0.438
20,18,1218,5006.93,240168,0.54
20,21,1221,1431.912,51704.221,0.155
20,24,1224,9751.596,356804.36,1.073
20,27,1227,16084.38,396835.128,1.453
20,30,1230,4780.703,93948.484,0.852
20,33,1233,7770.178,253935.022,0.861
20,36,1236,14437.153,579689.492,1.141
20,39,1239,2484.287,99749.171,0.182
20,42,1242,3980.156,159732.782,0.453
20,45,1245,2743.425,62313.945,0.331
20,48,1248,847.374,24698.726,0.14
20,51,1251,2737.399,56767.869,0.268
20,54,1254,869.079,17447.416,0.135
20,57,1257,914.475,19163.669,0.133
21,0,1260,789.067,18361.911,0.122
21,3,1263,1308.622,37451.289,0.128
21,6,1266,859.333,16835.333,0.144
21,9,1269,2475.077,100278.022,0.418
21,12,1272,10128.756,241562.844,0.806
21,15,1275,859.2,28145.778,0.144
21,18,1278,2966.864,57605.045,0.523
21,21,1281,8637.184,336078.793,0.905
21,24,1284,2385.574,60312.831,0.246
21,27,1287,1764.335,27244.022,0.201
21,30,1290,14881.89,241894.11,0.747
21,33,1293,4539.138,111967.381,0.641
21,36,1296,10777.537,22282.441,1.153
21,39,1299,9712.622,91840.889,0.922
21,42,1302,3897.956,102616.756,0.406
21,45,1305,764.622,24073.644,0.122
21,48,1308,872.844,24681.689,0.133
21,51,1311,588.8,12899.067,0.1
21,54,1314,2130.356,93851.956,0.106
21,57,1317,574.178,12391.067,0.089
22,0,1320,4665.867,208296.844,0.456
22,3,1323,4868.238,215581.103,0.703
22,6,1326,2417.492,62613.785,0.322
22,9,1329,10777.258,448581.303,1.079
22,12,1332,3614.178,58448.4,0.522
22,15,1335,4351.556,231452.444,0.711
22,18,1338,15883.62,381490.19,1.603
22,21,1341,1105.244,25627.422,0.133
22,24,1344,849.055,26512.791,0.121
22,27,1347,1431.151,35719.642,0.184
22,30,1350,834.933,27695.511,0.128
22,33,1353,6982.844,166721.289,0.511
22,36,1356,759.419,19352.76,0.128
22,39,1359,5110.8,220559.6,0.644
22,42,1362,784.622,16876.933,0.089
22,45,1365,630.533,12390.4,0.106
22,48,1368,698.564,14895.912,0.105
22,51,1371,921.812,24967.956,0.133
22,54,1374,969.275,23377.582,0.115
22,57,1377,1018.607,29716.539,0.14
23,0,1380,571.043,13072,0.092
23,3,1383,661.933,12021.843,0.107
23,6,1386,875.932,26405.966,0.147
23,9,1389,924.489,27164.044,0.15
23,12,1392,3486.033,160887.563,0.383
23,15,1395,946.938,28457.808,0.147
23,18,1398,773.219,15918.332,0.134
23,21,1401,1206.207,34583.54,0.115
23,24,1404,895.955,19838.921,0.14
23,27,1407,1685.099,52985.143,0.253
23,30,1410,584.756,14538.222,0.083
23,33,1413,943.955,24442.235,0.162
23,36,1416,7142.212,400444.067,0.872
23,39,1419,837.14,22040.626,0.117
23,42,1422,648.484,18989.978,0.099
23,45,1425,1625.111,33167.333,0.217
23,48,1428,636.782,14601.117,0.101
23,51,1431,841.635,19212.022,0.144
23,54,1434,1077.855,30540.425,0.168
23,57,1437,1366.055,26022.232,0.238
0,0,0,1432.536,61430.615,0.246
0,3,3,938.267,33178.267,0.122
0,6,6,1595.536,35816.53,0.238
0,9,9,1259.067,59610.933,0.167
0,12,12,710.257,15680.358,0.112
0,15,15,704.619,15697.282,0.122
0,18,18,720.222,19326.489,0.117
0,21,21,930.637,21538.771,0.134
0,24,24,817.414,15427.271,0.138
0,27,27,744.8,19063.244,0.128
0,30,30,675.397,16876.827,0.106
0,33,33,741.143,18306.945,0.121
0,36,36,808.854,16273.978,0.129
0,39,39,911.033,26714.857,0.132
0,42,42,724.584,21019.146,0.107
0,45,45,652.066,13776.177,0.105
0,48,48,8269.244,137644.489,0.772
0,51,51,945.117,23880.849,0.128
0,54,54,1389.289,71900.844,0.272
0,57,57,1586.901,35829.89,0.214
1,0,60,14512.268,374420.961,1.531
1,3,63,3641.911,88714.178,0.361
1,6,66,967.337,53390.232,0.116
1,9,69,720.633,19118.508,0.119
1,12,72,574.857,14021.231,0.099
1,15,75,4804.578,60716.578,0.594
1,18,78,1096.398,30248.088,0.171
1,21,81,735.051,24531.164,0.124
1,24,84,901.978,23520.088,0.126
1,27,87,1380,24687.422,0.206
1,30,90,1035.799,21574.48,0.168
1,33,93,2392.928,51376.884,0.232
1,36,96,886.978,25406.044,0.133
1,39,99,760.622,19106.133,0.117
1,42,102,718.222,16916.889,0.117
1,45,105,629.095,16037.542,0.095
